Latitude,Longitude
40.73078426,-73.99548624
40.81129668,-73.94009781
40.73321311,-73.99111288
40.73321311,-73.99111288
40.73216482,-73.99429906
40.78824945,-73.96835477
40.7295792,-73.99326016
40.7295792,-73.99326016
40.7431535,-73.98177562
40.83108436,-73.947813
40.73005401,-73.9926287
40.73321311,-73.99111288
40.75208967,-73.97761169
40.86460291,-73.92781534
40.7286812,-73.98759929
40.78919777,-73.97390125
40.71946123,-73.98488816
40.74070387,-74.00184402
40.86460291,-73.92781534
40.71802669,-74.00208149
40.80380188,-73.94788135
40.73787128,-73.99803337
40.85869767,-73.93001971
40.71904771,-73.9964791
40.76342114,-73.9612948
40.76438529,-73.96357211
40.78711259,-73.94502353
40.85385615,-73.93493731
40.80189077,-73.96842414
40.80367541,-73.94171565
40.8089433,-73.95577032
40.77601706,-73.98724025
40.73084596,-73.98132797
40.71946123,-73.98488816
40.79215222,-73.9401042
40.73084596,-73.98132797
40.82654476,-73.93713562
40.71778516,-73.9981494
40.86871007,-73.92523658
40.79763849,-73.93926134
40.73116558,-73.99192138
40.72963429,-73.99971136
40.73116558,-73.99192138
40.73043027,-74.00012268
40.71904771,-73.9964791
40.72471553,-74.00597811
40.75853323,-73.98884266
40.7219922,-73.98737686
40.73141252,-73.9907054
40.86507792,-73.92810768
40.71709898,-73.99858952
40.86286559,-73.92794738
40.79355738,-73.96701598
40.71946123,-73.98488816
40.72007646,-73.98835487
40.86522878,-73.91964383
40.82790134,-73.94378658
40.70704634,-74.01743904
40.72018128,-73.9960317
40.84941247,-73.93022828
40.73005401,-73.9926287
40.73059196,-73.99240854
40.73059196,-73.99240854
40.84941247,-73.93022828
40.71908248,-73.98507223
40.72971115,-73.99964641
40.85108799,-73.93718833
40.74029535,-73.97695166
40.72986179,-73.99143445
40.7308774,-73.99216676
40.73934142,-73.98432432
40.74490679,-73.97827452
40.71189491,-73.99842731
40.77198221,-73.98648285
40.73321311,-73.99111288
40.74457453,-73.97748068
40.71946123,-73.98488816
40.73311977,-73.99091083
40.76220594,-73.99173712
40.73311977,-73.99091083
40.72343098,-74.00617642
40.71958199,-73.98482681
40.72471553,-74.00597811
40.79831015,-73.93288232
40.70845716,-74.01739973
40.86522878,-73.91964383
40.72939824,-74.00100664
40.79715191,-73.94901341
40.77800875,-73.98023515
40.73059196,-73.99240854
40.72209126,-73.98993827
40.7503591,-73.971372
40.78662815,-73.9422253
40.75011283,-73.99632948
40.75049368,-73.9717112
40.78494632,-73.97454569
40.75049368,-73.9717112
40.75049368,-73.9717112
40.78384401,-73.97998787
40.72741925,-73.99765845
40.76506256,-73.96147434
40.75049368,-73.9717112
40.78435473,-73.98116491
40.75049368,-73.9717112
40.78347332,-73.97910691
40.82283641,-73.94191565
40.7065193,-74.01778876
40.70715066,-74.0173489
40.79625383,-73.96175606
40.78331405,-73.97870253
40.7600899,-73.99450242
40.8589978,-73.92291216
40.79916755,-73.93001006
40.8372988,-73.94289685
40.74954945,-73.97157085
40.80482454,-73.94546765
40.7709357,-73.98107845
40.75049368,-73.9717112
40.72806703,-73.99895369
40.72147962,-74.00010462
40.78711259,-73.94502353
40.80189077,-73.96842414
40.78268645,-73.98467521
40.70852967,-74.00618946
40.7569257,-73.96559392
40.82481266,-73.93678677
40.76407165,-73.9847914
40.70808154,-74.01444559
40.76118024,-73.95790292
40.7971196,-73.93402482
40.70704634,-74.01743904
40.73995103,-73.98652182
40.75984714,-73.98229446
40.79013851,-73.9709757
40.77101359,-73.98903553
40.78334432,-73.95875193
40.7070602,-74.0165193
40.76234289,-73.9626094
40.74606813,-73.97996674
40.73007872,-73.99284157
40.78334432,-73.95875193
40.87017449,-73.91546536
40.78923128,-73.97656637
40.80588656,-73.94505499
40.71463384,-74.00896761
40.74490678,-73.97823122
40.81110431,-73.93963558
40.7500789,-73.9844409
40.73178317,-74.00780808
40.72050519,-73.99683617
40.78255661,-73.95883186
40.70628323,-74.01790412
40.7792233,-73.94897298
40.76150081,-73.99781969
40.76109731,-73.996892
40.70617977,-74.01124957
40.85033046,-73.92781999
40.86129551,-73.92775748
40.7074636,-74.01712174
40.7058424,-74.00851558
40.79271262,-73.96924829
40.72042482,-73.98633457
40.80669795,-73.94291226
40.822646,-73.94542052
40.78539792,-73.96926973
40.72147299,-73.98382346
40.79752221,-73.93738334
40.80669795,-73.94291226
40.74674361,-73.98157614
40.79537668,-73.93897808
40.76243497,-73.95894898
40.73554363,-73.99464156
40.82455538,-73.9381239
40.75175378,-73.97278983
40.76186278,-73.99089969
40.74674185,-73.97274136
40.7478704,-74.00252633
40.77445209,-73.98355786
40.78924775,-73.97660247
40.78515582,-73.97900166
40.79935495,-73.93604524
40.79692992,-73.96455113
40.77445209,-73.98355786
40.73852724,-74.00369153
40.72071659,-73.9748949
40.74641239,-73.98852349
40.7993552,-73.94740446
40.85033046,-73.92781999
40.73974229,-73.9853202
40.79124363,-73.93995695
40.79124363,-73.93995695
40.79587267,-73.96285783
40.81344194,-73.9433147
40.73142363,-73.99250947
40.79439887,-73.96323787
40.76259222,-73.96126279
40.79777495,-73.97347893
40.74234307,-73.97759331
40.82455538,-73.9381239
40.7058919,-74.00718108
40.85181685,-73.94003963
40.79215222,-73.9401042
40.83850963,-73.94373786
40.70879037,-74.00718861
40.77770373,-73.95131385
40.77763229,-73.9511442
40.75488881,-73.96465291
40.77763229,-73.9511442
40.79043237,-73.97167618
40.77051977,-73.99186967
40.7593829,-73.95920715
40.77763229,-73.9511442
40.77014785,-73.98039995
40.74490679,-73.97827452
40.72403486,-73.99448014
40.73875786,-74.00019486
40.72793445,-73.98612377
40.72047227,-74.00209599
40.75669649,-73.9844971
40.72628562,-74.00401917
40.78839971,-73.93922643
40.81886762,-73.95425354
40.79777495,-73.97347893
40.71669543,-74.00416289
40.72429537,-73.99079298
40.78616475,-73.95565907
40.82743747,-73.94970204
40.77029955,-73.98538928
40.85201593,-73.93273053
40.727153,-73.99712449
40.82948331,-73.94590996
40.7909056,-73.93913025
40.83437784,-73.94172127
40.71811323,-73.98256528
40.79146071,-73.94042623
40.79166407,-73.94090637
40.79156239,-73.9406645
40.79140302,-73.94033239
40.82362403,-73.94169095
40.82107204,-73.95532147
40.70614174,-74.00601972
40.85279822,-73.93280926
40.73214562,-74.00527518
40.82103631,-73.95519143
40.74509,-74.0000397
40.80325915,-73.93824845
40.84291667,-73.93658886
40.7343799,-73.99585044
40.84291393,-73.93658886
40.7343799,-73.99585044
40.73006227,-74.00689143
40.77747122,-73.98301551
40.85886936,-73.93257538
40.74505782,-73.97860649
40.70480754,-74.00962271
40.78479383,-73.95240643
40.70480754,-74.00962271
40.83219394,-73.94941658
40.73974229,-73.9853202
40.75527754,-73.9851724
40.81872688,-73.95237493
40.72959583,-74.00282511
40.72868458,-74.00268075
40.75304146,-74.00397026
40.80038327,-73.95089273
40.73486292,-73.99445759
40.80038327,-73.95089273
40.79957421,-73.95958705
,
40.79692992,-73.96455113
40.80798167,-73.93613087
40.74643208,-73.9952506
40.87188626,-73.91799422
40.78021461,-73.95003018
40.85033046,-73.92781999
40.78839971,-73.93922643
40.82103631,-73.95519143
40.80170242,-73.96269204
40.79951653,-73.95948956
40.71282784,-74.00829644
40.78798179,-73.97360561
40.7316186,-74.00597512
40.8075392,-73.9351054
40.78092527,-73.94950969
40.82103631,-73.95519143
40.74457453,-73.97748068
40.74493895,-73.99560438
40.76388705,-73.98016354
40.80038327,-73.95089273
40.727153,-73.99712449
40.7280724,-73.99452671
40.81164011,-73.9463688
40.82884949,-73.94634047
40.82513202,-73.94397319
40.73477234,-73.99452255
40.71527342,-73.99168522
40.80998059,-73.94280107
40.73358586,-73.98572929
40.727153,-73.99712449
40.74490679,-73.97827452
40.81943013,-73.94174159
40.85033046,-73.92781999
40.85173577,-73.92785823
40.73007872,-73.99284157
40.81943013,-73.94174159
40.7308774,-73.99216676
40.73059196,-73.99240854
40.82103631,-73.95519143
40.73045755,-73.99364974
40.72427342,-73.99081824
40.73007872,-73.99284157
40.73007872,-73.99284157
40.73007872,-73.99284157
40.73045755,-73.99364974
40.8002938,-73.94150551
40.86723089,-73.92556364
40.73007872,-73.99284157
40.73045755,-73.99364974
40.73007872,-73.99284157
40.76388705,-73.98016354
40.82103631,-73.95519143
40.73007872,-73.99284157
40.73007872,-73.99284157
40.73059196,-73.99240854
40.73045755,-73.99364974
40.78796485,-73.97165556
40.72711731,-73.99703429
40.72711731,-73.99703429
40.74668187,-73.97449534
40.72806703,-73.99895369
40.78793033,-73.97683767
40.72788039,-73.99855682
40.72997724,-73.99406472
40.73041905,-73.99254206
40.7125333,-73.98377152
40.82103631,-73.95519143
40.73045755,-73.99364974
40.73007872,-73.99284157
40.7316186,-74.00597512
40.81383946,-73.9481625
40.73007872,-73.99284157
40.73045755,-73.99364974
40.73007872,-73.99284157
40.73007872,-73.99284157
40.82103631,-73.95519143
40.8211254,-73.95151693
40.73007872,-73.99284157
40.80038327,-73.95089273
40.72997724,-73.99406472
40.7295792,-73.99326016
40.82103631,-73.95519143
40.77757461,-73.95105398
40.7610934,-73.98326154
40.72982896,-73.99305447
40.7295792,-73.99326016
40.72913453,-74.00704287
40.78894935,-73.94055849
40.72982896,-73.99305447
40.70518373,-74.0073938
40.73007872,-73.99284157
40.73045755,-73.99364974
40.73005401,-73.9926287
40.73045755,-73.99364974
40.87289918,-73.918181
40.7295792,-73.99326016
40.80038327,-73.95089273
40.74457453,-73.97748068
40.84803892,-73.93285022
40.79583158,-73.948758
40.80038327,-73.95089273
40.84803892,-73.93285022
40.75399381,-73.97418936
40.7509045,-73.98067269
40.80038327,-73.95089273
40.7295792,-73.99326016
40.73005401,-73.9926287
40.72176714,-73.98749235
40.73045755,-73.99364974
40.76336962,-73.99059264
40.7295792,-73.99326016
40.84823958,-73.93334881
40.81129668,-73.94009781
40.72605395,-73.98353372
40.79293095,-73.94999897
40.81923597,-73.9431797
40.72427342,-73.99081824
40.84701386,-73.93540303
40.76342114,-73.9612948
40.85033046,-73.92781999
40.8656487,-73.92364561
40.79611351,-73.94137194
40.74492051,-73.97826369
40.86675939,-73.9309151
40.72427342,-73.99081824
40.73958649,-74.00803634
40.73895671,-73.98136539
40.76761814,-73.98712272
40.71215012,-73.99618368
40.81277886,-73.95187343
40.85751875,-73.93219718
40.81277886,-73.95187343
40.79912061,-73.9506914
40.72458081,-73.99060894
40.85173577,-73.92785823
40.85385615,-73.93493731
40.73007872,-73.99284157
40.85751875,-73.93219718
40.7308774,-73.99216676
40.78872504,-73.94779926
40.81570499,-73.94065381
40.72354594,-74.01058507
40.83691533,-73.93906285
40.76183221,-73.98699028
40.76183221,-73.98699028
40.85844745,-73.92927889
40.74542852,-73.9795086
40.85562869,-73.92936141
40.78228787,-73.95234322
40.78478512,-73.97813151
40.76225776,-73.9879829
40.83937653,-73.93755717
40.80380188,-73.94788135
40.78578702,-73.97853563
40.72136648,-73.9882392
40.78515582,-73.97900166
40.80865314,-73.94485764
40.73937514,-74.00805075
40.79420434,-73.97473356
40.78543828,-73.97768714
40.85577556,-73.92720316
40.73170343,-73.99027599
40.82912048,-73.94477925
40.76103624,-73.9870157
40.78958238,-73.97547563
40.760405,-73.98747426
40.79345691,-73.97106093
40.74404832,-73.98193416
40.76290812,-73.96203873
40.74388083,-73.98155889
40.7286812,-73.98759929
40.7219211,-73.99003931
40.72406477,-73.99030236
40.72167835,-73.98060541
40.74425009,-73.99805122
40.81442778,-73.94432902
40.81422432,-73.94952055
40.82415066,-73.95291303
40.7709357,-73.98107845
40.82009757,-73.95507645
40.85385615,-73.93493731
40.83850963,-73.94373786
40.72070902,-73.97819222
40.82758121,-73.94587899
40.83675817,-73.93773671
40.86415063,-73.92447163
40.76165925,-73.98656075
40.75286235,-73.9715189
40.74318504,-74.00475638
40.83856918,-73.94204647
40.75287674,-73.99511299
40.79491792,-73.97451659
40.82513202,-73.94397319
40.80481188,-73.95421624
40.86415063,-73.92447163
40.76191732,-73.98719602
40.72330794,-73.97632258
40.77076607,-73.95384973
40.74989604,-74.00156637
,
40.7286812,-73.98759929
40.73602408,-74.00076859
40.80226183,-73.93642893
40.79107249,-73.94347459
40.85844745,-73.92927889
40.74262245,-73.99796827
40.7286812,-73.98759929
40.84752393,-73.93964229
40.75011283,-73.99632948
40.70964351,-74.01271098
40.80036497,-73.93121156
40.85255129,-73.93296495
40.79916755,-73.93001006
40.80333016,-73.94872694
40.721586,-73.98758257
40.72349181,-73.97616377
40.81312288,-73.95416717
40.83130723,-73.94315855
40.71319708,-73.98080627
40.71157104,-73.99990261
40.82950077,-73.93703526
40.76655245,-73.9600078
40.76623963,-73.96023181
40.76673682,-73.96138673
40.82447794,-73.93703279
40.76673682,-73.96138673
40.79317359,-73.94636562
40.76636806,-73.95859638
40.74560031,-74.00685334
40.7067675,-74.00674114
40.86419447,-73.92435228
40.74877061,-74.00464851
40.74835619,-74.00368847
40.74835619,-74.00368847
40.74150525,-73.99527621
40.79642628,-73.94111523
40.71707696,-74.0038635
40.72584322,-73.98862805
40.74013238,-73.9883261
40.71971922,-73.98473298
40.76975355,-73.95457609
40.71971922,-73.98473298
40.71507841,-74.00998852
40.76999442,-73.98213652
40.73223332,-74.00769989
40.82159717,-73.95075785
40.76336554,-73.95924081
40.73926481,-73.98621523
40.71519641,-74.01025548
40.76653631,-73.96095725
40.7311243,-73.99040597
40.79215222,-73.9401042
40.70601255,-74.00881136
40.72448475,-73.99065225
40.7311243,-73.99040597
40.80399335,-73.9527214
40.74874316,-74.00462685
40.80151671,-73.95059572
40.7462946,-73.99110031
40.85033046,-73.92781999
40.70811505,-74.00876835
40.79715191,-73.94901341
40.74568223,-73.97212466
40.74873429,-73.97167947
40.77770373,-73.95131385
40.79715191,-73.94901341
40.7189953,-73.99154407
40.79715191,-73.94901341
40.74874316,-74.00462685
40.77565392,-73.95254655
40.72498065,-73.98279799
40.81281182,-73.94573927
40.77384416,-73.95022271
40.74410143,-73.98976172
40.74410143,-73.98976172
40.72448475,-73.99065225
40.79715191,-73.94901341
40.79715191,-73.94901341
40.84957172,-73.94010671
40.75666458,-73.99814471
40.73917408,-73.98498834
40.76449114,-73.98165065
40.8181462,-73.95537402
40.77322972,-73.96645561
40.8066392,-73.94630058
40.82621069,-73.94398312
40.7221652,-73.98815969
40.79933835,-73.96907909
40.78002197,-73.94887849
40.80669795,-73.94291226
40.77860895,-73.97556272
40.73467354,-73.9945839
40.79715191,-73.94901341
40.79715191,-73.94901341
40.77770373,-73.95131385
40.74408336,-73.97822427
40.79537668,-73.93897808
40.81954484,-73.94061787
40.78384401,-73.97998787
40.76516203,-73.96351393
40.72651309,-73.99016851
40.76449114,-73.98165065
40.79916223,-73.95174964
40.79317244,-73.93855756
40.74253792,-73.97746694
40.7338914,-74.00094898
40.72427342,-73.99081824
40.78085409,-73.95670974
40.74826008,-73.97441895
40.80527146,-73.95737656
40.82179871,-73.94151912
40.79730831,-73.94890133
40.79271262,-73.96924829
40.73467354,-73.9945839
40.81675889,-73.93540711
40.75246678,-73.97026304
40.7424962,-74.00129554
40.72978508,-73.99365702
40.82298799,-73.95567066
40.79587267,-73.96285783
40.74244461,-73.97753914
40.86745452,-73.91934105
40.74244461,-73.97753914
40.80924716,-73.95373274
40.74351451,-73.9997943
40.77892366,-73.96197183
40.71716432,-73.9889073
40.80399335,-73.9527214
40.78839971,-73.93922643
40.86538475,-73.92718541
40.81921839,-73.95289484
40.79782317,-73.93565303
40.82505763,-73.94929916
40.87263075,-73.9189515
40.81013201,-73.94375101
40.79774567,-73.93952128
40.73753909,-74.00456112
40.73452257,-74.00558929
40.74376695,-73.99589677
40.74615165,-73.98858128
40.86282563,-73.92551795
40.7125333,-73.98377152
40.78129989,-73.95990145
40.71389831,-73.9918874
40.83325861,-73.9429509
40.79782317,-73.93565303
40.72873785,-73.98047346
40.74727709,-73.98961687
40.72176714,-73.98749235
40.76582262,-73.95340913
40.82103631,-73.95519143
40.85371404,-73.92680056
40.78048487,-73.94675497
40.7125333,-73.98377152
40.78048487,-73.94675497
40.84754366,-73.94063986
40.79950114,-73.96268605
40.82103631,-73.95519143
40.73525968,-73.98230821
40.8450841,-73.93499288
40.79168506,-73.97654745
40.79049726,-73.96792756
40.72269765,-73.98786376
40.79950114,-73.96268605
40.86701363,-73.92078779
40.79168506,-73.97654745
40.73875786,-74.00019486
40.80942467,-73.94539524
40.78942768,-73.97117824
40.72886142,-73.98081619
40.79215222,-73.9401042
40.73116558,-73.99192138
40.81157163,-73.94664702
40.73137071,-73.98474474
40.73147579,-73.99267905
40.80979006,-73.9523741
40.76975355,-73.95457609
40.72822197,-73.9812818
40.80035978,-73.9417041
40.87188626,-73.91799422
40.7121556,-73.99610793
40.72631194,-73.98336048
40.759136,-73.96833251
40.71900026,-73.98606791
40.85656766,-73.92982674
40.70645092,-74.01611879
40.74443391,-73.99540953
40.76975355,-73.95457609
40.82103631,-73.95519143
40.86553576,-73.9272684
40.72239575,-73.98801534
40.86347533,-73.92860832
40.76054559,-73.96420591
40.73116558,-73.99192138
40.78598847,-73.97096668
40.81277886,-73.95187343
40.82428693,-73.94456285
40.86347533,-73.92860832
40.73141252,-73.9907054
40.84966066,-73.93702702
40.84954229,-73.9363982
40.7561807,-73.98624422
40.86347533,-73.92860832
40.84968263,-73.93705592
40.74581766,-73.97630014
40.7428118,-73.99657889
40.74544224,-73.97949777
40.83736201,-73.94305219
40.73116558,-73.99192138
40.71527342,-73.99168522
40.85300787,-73.93968792
40.71494652,-74.01146387
40.71621406,-73.98397624
40.73116558,-73.99192138
40.8425154,-73.93560618
40.72786479,-73.97918929
40.80364604,-73.95591833
40.759136,-73.96833251
40.73059196,-73.99240854
40.83530941,-73.94396823
40.71189762,-73.99689429
40.73059196,-73.99240854
40.78885867,-73.94036717
40.75645217,-73.9703154
40.72172048,-73.987514
40.84976523,-73.93752573
40.84968263,-73.93705592
40.84966617,-73.93706316
40.78336036,-73.95068141
40.71900026,-73.98606791
40.84968263,-73.93705592
40.75324255,-73.96661726
40.76365366,-73.979651
40.86582691,-73.9276007
40.84971016,-73.93720047
40.85455791,-73.92879502
40.71817761,-73.99598853
40.84701386,-73.93540303
40.7308774,-73.99216676
40.84971016,-73.93720047
40.73007872,-73.99284157
40.75616655,-73.96966221
40.73602408,-74.00076859
40.76362248,-73.99701462
40.71492183,-74.01135926
40.71494652,-74.01146387
40.74715646,-73.99126982
40.71621406,-73.98397624
40.72365776,-73.98338639
40.73059196,-73.99240854
40.71494652,-74.01146387
40.83678016,-73.9377909
40.73108325,-73.99200437
40.84968263,-73.93705592
40.7315302,-73.98709723
40.78845744,-73.93941055
40.86230784,-73.92280348
40.7779932,-73.94794849
40.73189209,-73.98382454
40.73141252,-73.9907054
40.72965495,-73.9826705
40.81335928,-73.95504487
40.82555089,-73.93661986
40.72786479,-73.97918929
40.85682624,-73.93077359
40.85284555,-73.9293463
40.78975623,-73.94598557
40.73738433,-73.98371856
40.73706104,-73.98866583
40.7568346,-73.99379161
40.80772852,-73.93498601
40.84976523,-73.93752573
40.72620216,-73.98343627
40.79462162,-73.94981712
40.85847723,-73.92860646
40.79339574,-73.9404245
40.76103624,-73.9870157
40.84967442,-73.9370993
40.86723089,-73.92556364
40.83399685,-73.94276597
40.82428693,-73.94456285
40.86381231,-73.92337657
40.86433743,-73.92061382
40.760405,-73.98747426
40.83452626,-73.94212588
40.80380188,-73.94788135
40.73895671,-73.98136539
40.82810975,-73.93805194
40.74544224,-73.97949777
40.83454275,-73.94216201
40.7610035,-73.98889639
40.8066392,-73.94630058
40.79899462,-73.96677852
40.84966066,-73.93702702
40.84976523,-73.93752573
40.76210601,-73.96013681
40.71522102,-74.01124027
40.76035852,-73.98928635
40.71492183,-74.01135926
40.73738433,-73.98371856
40.76342114,-73.9612948
40.72042193,-73.98512604
40.72269765,-73.98786376
40.83454275,-73.94216201
40.71486199,-73.99818555
40.7439866,-74.00116204
40.8216668,-73.9412049
40.74544224,-73.97949777
40.71892967,-73.99611475
40.73352591,-73.98986799
40.76210601,-73.96013681
40.83465814,-73.94238957
40.84968263,-73.93705592
40.76127459,-73.96993784
40.79301062,-73.97582468
40.79339574,-73.9404245
40.86597801,-73.91953085
40.79339574,-73.9404245
40.76362248,-73.99701462
40.79856266,-73.96336198
40.72390762,-73.983978
40.79278129,-73.96943967
40.75149074,-74.00151227
40.79303149,-73.97109723
40.71494652,-74.01146387
40.76250983,-73.96111484
40.76210601,-73.96013681
40.71508377,-74.01131239
40.71494652,-74.01146387
40.83457572,-73.94224148
40.73397888,-73.99094319
40.86381231,-73.92337657
40.78087722,-73.94644052
40.79275158,-73.97131404
40.75415423,-73.98039383
40.73595507,-73.99047744
40.75021803,-73.97905598
40.77428341,-73.9572953
40.84361298,-73.94013015
40.71524847,-74.01122945
40.76290812,-73.96203873
40.77518051,-73.94945628
40.77518051,-73.94945628
40.79791781,-73.96384631
40.7509045,-73.98067269
40.71559432,-74.01111408
40.80844735,-73.94499508
40.7610035,-73.98889639
40.85255129,-73.93296495
40.81281182,-73.94573927
40.76311413,-73.96251511
40.71522102,-74.01124027
40.7448347,-73.99741604
40.71494652,-74.01146387
40.78092527,-73.94950969
40.73240037,-73.98784396
40.76096823,-73.96405047
40.75763866,-73.96340976
40.73340249,-73.99105873
40.77518051,-73.94945628
40.85844745,-73.92927889
40.82819154,-73.93704011
40.71494652,-74.01146387
40.76250983,-73.96111484
40.76122891,-73.99331832
40.82481266,-73.93678677
40.76248785,-73.96106431
40.75011283,-73.99632948
40.79341911,-73.9490885
40.86889242,-73.92288261
40.85013331,-73.93314811
40.79771819,-73.9394563
40.72311309,-73.9764417
40.72625705,-73.98340018
40.71492183,-74.01135926
40.80325101,-73.96450081
40.71492183,-74.01135926
40.72408245,-73.97885855
40.79325425,-73.94869497
40.82622195,-73.95058821
40.72251157,-73.97450099
40.74277424,-73.97889593
40.84424404,-73.93971755
40.76160795,-73.94986004
40.84425506,-73.93978983
40.70652312,-74.00825958
40.8534107,-73.92891915
40.8071318,-73.95582932
40.77850171,-73.95632493
40.80002179,-73.95285786
40.73058315,-73.98621703
40.75028151,-73.98112402
40.83454275,-73.94216201
40.78788059,-73.94392509
40.72631194,-73.98336048
40.86757591,-73.92431227
40.75338731,-73.99630403
40.85753586,-73.93330335
40.74425009,-73.99805122
40.75287674,-73.99511299
40.7187346,-73.99221148
40.7187346,-73.99221148
40.7187346,-73.99221148
40.760405,-73.98747426
40.7187346,-73.99221148
40.80744509,-73.95686584
40.86888691,-73.92284646
40.75306069,-73.9965567
40.7187346,-73.99221148
40.85237109,-73.9346279
40.76064385,-73.98801568
40.7199886,-73.98809514
40.7199886,-73.98809514
40.81313558,-73.95164197
40.760405,-73.98747426
40.81429103,-73.94533706
40.72004625,-73.98822861
40.73940827,-74.0045396
40.79184741,-73.94535549
40.79186116,-73.94539159
40.86225027,-73.92291562
40.71789448,-73.98947355
40.81313558,-73.95164197
40.85564241,-73.92935055
,
40.80225341,-73.95324276
40.83075026,-73.94951524
40.74277424,-73.97889593
40.82202511,-73.93880551
40.80863663,-73.96604041
40.7199886,-73.98809514
40.82157245,-73.95070006
40.71494652,-74.01146387
40.86425758,-73.92863641
40.7610035,-73.98889639
40.86159275,-73.92474206
40.85195273,-73.93261131
40.72593131,-74.00842073
40.80842261,-73.96628977
40.7610035,-73.98889639
40.71997487,-73.98798692
40.84204591,-73.9353428
40.79916755,-73.93001006
40.86723089,-73.92556364
40.83075026,-73.94951524
40.80024059,-73.95099758
40.81640279,-73.95407459
40.82223886,-73.95614086
40.82468729,-73.93843451
40.80005454,-73.94058469
40.85447386,-73.9304977
40.75111374,-73.98502535
40.86591934,-73.92620142
40.74478006,-73.97588188
,
40.74490679,-73.97827452
40.76590182,-73.9809427
40.74409946,-73.9763621
40.72584322,-73.98862805
40.79043237,-73.97167618
40.85751875,-73.93219718
40.83426967,-73.93952783
40.75947196,-73.98914572
40.75557704,-73.97210248
40.77221186,-73.98019716
40.78118732,-73.98126691
40.7892148,-73.97653026
40.73006227,-74.00689143
40.79215222,-73.9401042
40.7739835,-73.99024454
40.78213969,-73.98093805
40.80399335,-73.9527214
40.77360092,-73.98157232
40.79730831,-73.94890133
40.85033046,-73.92781999
40.73906248,-73.99679198
40.75201095,-73.96946198
40.79715191,-73.94901341
40.79089722,-73.96525495
40.73007872,-73.99284157
40.73928207,-73.99729357
40.73007872,-73.99284157
40.85844745,-73.92927889
40.79715191,-73.94901341
40.74457453,-73.97748068
40.79758737,-73.96965417
40.79715191,-73.94901341
40.7527313,-74.00419762
40.83478654,-73.94685245
40.84497845,-73.93751577
40.76342114,-73.9612948
40.81180513,-73.93623557
40.78622482,-73.94251815
40.80710356,-73.95380648
40.77784274,-73.95572238
40.78087722,-73.94644052
40.74457453,-73.97748068
40.80920361,-73.94814444
40.72360132,-73.9999531
40.84897766,-73.93293602
40.71846463,-73.98307745
40.73139602,-73.99037345
40.79730831,-73.94890133
40.78310101,-73.97094627
40.79530771,-73.94366602
40.71846463,-73.98307745
40.72824195,-73.98685613
40.8121482,-73.93620996
40.751337,-74.00306785
40.74843755,-73.98456038
40.85567264,-73.92941921
40.71389831,-73.9918874
40.78095438,-73.96082603
40.7831829,-73.94664449
40.79715191,-73.94901341
40.70923779,-74.00673779
40.70879037,-74.00718861
40.70923779,-74.00673779
40.86027674,-73.92699579
40.72589867,-74.00117255
40.71959811,-73.98236287
40.82455538,-73.9381239
40.7317392,-73.99145946
40.82594842,-73.9409229
40.72577242,-74.00089835
40.81300199,-73.95384935
40.76368978,-73.96924365
40.82738035,-73.94482766
40.82738035,-73.94482766
40.71572366,-73.99322188
40.85760928,-73.92760604
40.72577242,-74.00089835
40.73021611,-73.9745233
40.72577242,-74.00089835
40.72051514,-73.98431793
40.75378516,-73.99322883
40.72179252,-73.99985209
40.84777109,-73.9348529
40.70296014,-74.01150509
40.75378516,-73.99322883
40.72178978,-73.99985209
40.76975355,-73.95457609
40.83717789,-73.942597
40.81168061,-73.94494183
40.72215581,-73.97984766
40.72215581,-73.97984766
40.73019007,-73.98196679
40.82195196,-73.95246295
40.72225084,-74.00351386
40.72062589,-73.99497105
40.72115286,-73.99434329
40.7784889,-73.97920235
40.72291505,-74.0042679
40.72972328,-73.98085563
40.79967479,-73.94411381
40.7561807,-73.98624422
40.71135298,-73.98325961
40.86315482,-73.92962818
40.79417746,-73.94486602
40.71909868,-73.98311336
40.85015078,-73.93021305
40.82710141,-73.94134463
40.74166701,-73.99196341
40.71829162,-73.98247866
40.72115286,-73.99434329
40.80367257,-73.9535813
40.7324003,-73.98722334
,
40.75593546,-73.96773846
40.86347533,-73.92860832
40.812074,-73.93603301
40.79360683,-73.95160198
40.85717578,-73.93239997
40.72287114,-73.99591249
40.80367257,-73.9535813
40.82505763,-73.94929916
40.78229519,-73.96512584
40.81886762,-73.95425354
40.85811381,-73.9312892
40.85656766,-73.92982674
40.80367257,-73.9535813
40.85656766,-73.92982674
40.72498065,-73.98279799
40.71527342,-73.99168522
40.71522127,-73.99171409
40.8372988,-73.94289685
40.82324928,-73.93885135
40.72908507,-73.99211285
40.80523901,-73.94550343
40.83680331,-73.94558599
40.71974487,-73.99619407
40.81167053,-73.94684201
40.74821319,-73.97340121
40.84091902,-73.93750151
40.77334779,-73.97806306
40.80914343,-73.94275845
40.79709978,-73.94906402
40.73292993,-73.98629593
40.73292993,-73.98629593
40.73521408,-73.99171521
40.72901878,-73.98737914
40.73812652,-74.00319354
40.7943084,-73.9432082
40.77303219,-73.9782834
40.72781539,-73.97922538
40.73899939,-74.00076141
40.830538,-73.94746292
40.74675991,-73.98055119
40.79192895,-73.94959885
40.71523774,-73.99172851
40.72365776,-73.98338639
40.84407366,-73.93931652
40.82741013,-73.93858737
